Entity,Code,Day,new_vaccinations_smoothed_per_million
Maldives,MDV,2021-04-09,1.1046
Maldives,MDV,2021-04-10,1.0118
Maldives,MDV,2021-04-11,1.0773000000000001
Maldives,MDV,2021-04-12,1.1137000000000001
Maldives,MDV,2021-04-13,0.9927
Maldives,MDV,2021-04-14,0.8695
Maldives,MDV,2021-04-15,0.8421000000000001
Maldives,MDV,2021-04-16,0.8044
Maldives,MDV,2021-04-17,0.9455
Maldives,MDV,2021-04-18,0.9587
Maldives,MDV,2021-04-19,0.9592
Maldives,MDV,2021-04-20,1.0834000000000001
Maldives,MDV,2021-04-21,1.2158
Maldives,MDV,2021-04-22,1.233
Maldives,MDV,2021-04-23,1.2589000000000001
Maldives,MDV,2021-04-24,1.2848000000000002
Maldives,MDV,2021-04-25,1.2573
Mali,MLI,2021-03-31,0.0011
Mali,MLI,2021-04-01,0.0011
Mali,MLI,2021-04-02,0.0011
Mali,MLI,2021-04-03,0.004
Mali,MLI,2021-04-04,0.0057
Mali,MLI,2021-04-05,0.0068000000000000005
Mali,MLI,2021-04-06,0.0077
Mali,MLI,2021-04-07,0.009300000000000001
Mali,MLI,2021-04-08,0.011000000000000001
Mali,MLI,2021-04-09,0.0126
Mali,MLI,2021-04-10,0.0126
Mali,MLI,2021-04-11,0.0126
Mali,MLI,2021-04-12,0.0126
Mali,MLI,2021-04-13,0.012100000000000001
Mali,MLI,2021-04-14,0.011600000000000001
Mali,MLI,2021-04-15,0.0111
Mali,MLI,2021-04-16,0.0106
Mali,MLI,2021-04-17,0.01
Mali,MLI,2021-04-18,0.0095
Mali,MLI,2021-04-19,0.009000000000000001
Mali,MLI,2021-04-20,0.009000000000000001
Mali,MLI,2021-04-21,0.009000000000000001
Mali,MLI,2021-04-22,0.009000000000000001
Mali,MLI,2021-04-23,0.009000000000000001
Mali,MLI,2021-04-24,0.009000000000000001
Mali,MLI,2021-04-25,0.009000000000000001
Malta,MLT,2021-01-18,0.2937
Malta,MLT,2021-01-19,0.2913
Malta,MLT,2021-01-20,0.2727
Malta,MLT,2021-01-21,0.2731
Malta,MLT,2021-01-22,0.2745
Malta,MLT,2021-01-23,0.2727
Malta,MLT,2021-01-24,0.27
Malta,MLT,2021-01-25,0.26430000000000003
Malta,MLT,2021-01-26,0.26180000000000003
Malta,MLT,2021-01-27,0.2652
Malta,MLT,2021-01-28,0.2636
Malta,MLT,2021-01-29,0.2607
Malta,MLT,2021-01-30,0.2561
Malta,MLT,2021-01-31,0.2494
Malta,MLT,2021-02-01,0.2534
Malta,MLT,2021-02-02,0.255
Malta,MLT,2021-02-03,0.2627
Malta,MLT,2021-02-04,0.2847
Malta,MLT,2021-02-05,0.3189
Malta,MLT,2021-02-06,0.34740000000000004
Malta,MLT,2021-02-07,0.37210000000000004
Malta,MLT,2021-02-08,0.3975
Malta,MLT,2021-02-09,0.4233
Malta,MLT,2021-02-10,0.4194
Malta,MLT,2021-02-11,0.4163
Malta,MLT,2021-02-12,0.41400000000000003
Malta,MLT,2021-02-13,0.4072
Malta,MLT,2021-02-14,0.4006
Malta,MLT,2021-02-15,0.4
Malta,MLT,2021-02-16,0.4002
Malta,MLT,2021-02-17,0.4233
Malta,MLT,2021-02-18,0.43210000000000004
Malta,MLT,2021-02-19,0.43960000000000005
Malta,MLT,2021-02-20,0.4249
Malta,MLT,2021-02-21,0.4133
Malta,MLT,2021-02-22,0.41040000000000004
Malta,MLT,2021-02-23,0.4228
Malta,MLT,2021-02-24,0.4491
Malta,MLT,2021-02-25,0.4511
Malta,MLT,2021-02-26,0.4561
Malta,MLT,2021-02-27,0.4743
Malta,MLT,2021-02-28,0.4919
Malta,MLT,2021-03-01,0.503
Malta,MLT,2021-03-02,0.49670000000000003
Malta,MLT,2021-03-03,0.4949
Malta,MLT,2021-03-04,0.5275000000000001
Malta,MLT,2021-03-05,0.5386000000000001
Malta,MLT,2021-03-06,0.5802
Malta,MLT,2021-03-07,0.5902000000000001
Malta,MLT,2021-03-08,0.6437
Malta,MLT,2021-03-09,0.6887
Malta,MLT,2021-03-10,0.7157
Malta,MLT,2021-03-11,0.7542
Malta,MLT,2021-03-12,0.7868
Malta,MLT,2021-03-13,0.782
Malta,MLT,2021-03-14,0.7927000000000001
Malta,MLT,2021-03-15,0.7927000000000001
Malta,MLT,2021-03-16,0.8233
Malta,MLT,2021-03-17,0.8056000000000001
Malta,MLT,2021-03-18,0.809
Malta,MLT,2021-03-19,0.751
Malta,MLT,2021-03-20,0.7472000000000001
Malta,MLT,2021-03-21,0.7626000000000001
Malta,MLT,2021-03-22,0.7965
Malta,MLT,2021-03-23,0.8029000000000001
Malta,MLT,2021-03-24,0.8538
Malta,MLT,2021-03-25,0.9007000000000001
Malta,MLT,2021-03-26,1.0205
Malta,MLT,2021-03-27,1.0821
Malta,MLT,2021-03-28,1.1211
Malta,MLT,2021-03-29,1.1394
Malta,MLT,2021-03-30,1.1659000000000002
Malta,MLT,2021-03-31,1.201
Malta,MLT,2021-04-01,1.2117
Malta,MLT,2021-04-02,1.2033
Malta,MLT,2021-04-03,1.1600000000000001
Malta,MLT,2021-04-04,1.1360000000000001
Malta,MLT,2021-04-05,1.0692000000000002
Malta,MLT,2021-04-06,1.0128000000000001
Malta,MLT,2021-04-07,0.9779
Malta,MLT,2021-04-08,0.9313
Malta,MLT,2021-04-09,0.9299000000000001
Malta,MLT,2021-04-10,0.9227000000000001
Malta,MLT,2021-04-11,0.9388000000000001
Malta,MLT,2021-04-12,0.9784
Malta,MLT,2021-04-13,1.0309000000000001
Malta,MLT,2021-04-14,1.0246
Malta,MLT,2021-04-15,1.0459
Malta,MLT,2021-04-16,1.0339
Malta,MLT,2021-04-17,1.0889
Malta,MLT,2021-04-18,1.0289000000000001
Malta,MLT,2021-04-19,1.0819
Malta,MLT,2021-04-20,1.0973
Malta,MLT,2021-04-21,1.175
Malta,MLT,2021-04-22,1.1951
Malta,MLT,2021-04-23,1.2253
Malta,MLT,2021-04-24,1.1945000000000001
Malta,MLT,2021-04-25,1.1895
Mauritania,MRT,2021-03-27,0.0049
Mauritania,MRT,2021-03-28,0.0049
Mauritania,MRT,2021-03-29,0.0049
Mauritania,MRT,2021-03-30,0.0049
Mauritania,MRT,2021-03-31,0.0049
Mauritania,MRT,2021-04-01,0.0049
Mauritania,MRT,2021-04-02,0.0049
Mauritania,MRT,2021-04-03,0.0049
Mauritania,MRT,2021-04-04,0.0049
Mauritania,MRT,2021-04-05,0.0048000000000000004
Mauritania,MRT,2021-04-06,0.0048000000000000004
Mauritania,MRT,2021-04-07,0.0048000000000000004
Mauritania,MRT,2021-04-08,0.0048000000000000004
Mauritania,MRT,2021-04-09,0.0054
Mauritania,MRT,2021-04-10,0.006
Mauritania,MRT,2021-04-11,0.006500000000000001
Mauritania,MRT,2021-04-12,0.0071
Mauritania,MRT,2021-04-13,0.0077
Mauritania,MRT,2021-04-14,0.0083
Mauritania,MRT,2021-04-15,0.0088
Mauritania,MRT,2021-04-16,0.0088
Mauritania,MRT,2021-04-17,0.0088
Mauritania,MRT,2021-04-18,0.0088
Mauritius,MUS,2021-01-26,0.0024000000000000002
Mauritius,MUS,2021-01-27,0.0024000000000000002
Mauritius,MUS,2021-01-28,0.0024000000000000002
Mauritius,MUS,2021-01-29,0.0024000000000000002
Mauritius,MUS,2021-01-30,0.0024000000000000002
Mauritius,MUS,2021-01-31,0.0024000000000000002
Mauritius,MUS,2021-02-01,0.0024000000000000002
Mauritius,MUS,2021-02-02,0.0046
Mauritius,MUS,2021-02-03,0.0068000000000000005
Mauritius,MUS,2021-02-04,0.009000000000000001
Mauritius,MUS,2021-02-05,0.0112
Mauritius,MUS,2021-02-06,0.0134
Mauritius,MUS,2021-02-07,0.015600000000000001
Mauritius,MUS,2021-02-08,0.0178
Mauritius,MUS,2021-02-09,0.0178
Mauritius,MUS,2021-02-10,0.0178
Mauritius,MUS,2021-02-11,0.0178
Mauritius,MUS,2021-02-12,0.0178
Mauritius,MUS,2021-02-13,0.0178
Mauritius,MUS,2021-02-14,0.0178
Mauritius,MUS,2021-02-15,0.0178
Mauritius,MUS,2021-02-16,0.0178
Mauritius,MUS,2021-02-17,0.0178
Mauritius,MUS,2021-02-18,0.0517
Mauritius,MUS,2021-02-19,0.08560000000000001
Mauritius,MUS,2021-02-20,0.1194
Mauritius,MUS,2021-02-21,0.15330000000000002
Mauritius,MUS,2021-02-22,0.1872
Mauritius,MUS,2021-02-23,0.22110000000000002
Mauritius,MUS,2021-02-24,0.2549
Mauritius,MUS,2021-02-25,0.2549
Mauritius,MUS,2021-02-26,0.2549
Mauritius,MUS,2021-02-27,0.2549
Mauritius,MUS,2021-02-28,0.2549
Mauritius,MUS,2021-03-01,0.2549
Mauritius,MUS,2021-03-02,0.2549
Mauritius,MUS,2021-03-03,0.2549
Mauritius,MUS,2021-03-04,0.2549
Mauritius,MUS,2021-03-05,0.2549
Mauritius,MUS,2021-03-06,0.2549
Mauritius,MUS,2021-03-07,0.2549
Mauritius,MUS,2021-03-08,0.2549
Mauritius,MUS,2021-03-09,0.2549
Mauritius,MUS,2021-03-10,0.2549
Mauritius,MUS,2021-03-11,0.2549
Mauritius,MUS,2021-03-12,0.2549
Mauritius,MUS,2021-03-13,0.2549
Mauritius,MUS,2021-03-14,0.2549
Mauritius,MUS,2021-03-15,0.2549
Mauritius,MUS,2021-03-16,0.2549
Mauritius,MUS,2021-03-17,0.2549
Mauritius,MUS,2021-03-18,0.2549
Mauritius,MUS,2021-03-19,0.2549
Mauritius,MUS,2021-03-20,0.2549
Mauritius,MUS,2021-03-21,0.2549
Mauritius,MUS,2021-03-22,0.2549
Mauritius,MUS,2021-03-23,0.2549
Mauritius,MUS,2021-03-24,0.2549
Mexico,MEX,2020-12-25,0.001
Mexico,MEX,2020-12-26,0.001
Mexico,MEX,2020-12-27,0.001
Mexico,MEX,2020-12-28,0.0013000000000000002
Mexico,MEX,2020-12-29,0.0024000000000000002
Mexico,MEX,2020-12-30,0.0029000000000000002
Mexico,MEX,2020-12-31,0.0029000000000000002
Mexico,MEX,2021-01-01,0.0031000000000000003
Mexico,MEX,2021-01-02,0.0034000000000000002
Mexico,MEX,2021-01-03,0.0037
Mexico,MEX,2021-01-04,0.0038
Mexico,MEX,2021-01-05,0.0033
Mexico,MEX,2021-01-06,0.0031000000000000003
Mexico,MEX,2021-01-07,0.0033
Mexico,MEX,2021-01-08,0.0039000000000000003
Mexico,MEX,2021-01-09,0.0043
Mexico,MEX,2021-01-10,0.0046
Mexico,MEX,2021-01-11,0.0048000000000000004
Mexico,MEX,2021-01-12,0.0049
Mexico,MEX,2021-01-13,0.0154
Mexico,MEX,2021-01-14,0.030100000000000002
Mexico,MEX,2021-01-15,0.0388
Mexico,MEX,2021-01-16,0.043000000000000003
Mexico,MEX,2021-01-17,0.043300000000000005
Mexico,MEX,2021-01-18,0.0449
Mexico,MEX,2021-01-19,0.0449
Mexico,MEX,2021-01-20,0.0342
Mexico,MEX,2021-01-21,0.0246
Mexico,MEX,2021-01-22,0.0219
Mexico,MEX,2021-01-23,0.0172
Mexico,MEX,2021-01-24,0.017400000000000002
Mexico,MEX,2021-01-25,0.016900000000000002
Mexico,MEX,2021-01-26,0.0171
Mexico,MEX,2021-01-27,0.0172
Mexico,MEX,2021-01-28,0.0117
Mexico,MEX,2021-01-29,0.0053
Mexico,MEX,2021-01-30,0.0057
Mexico,MEX,2021-01-31,0.0048000000000000004
Mexico,MEX,2021-02-01,0.0033
Mexico,MEX,2021-02-02,0.0028
Mexico,MEX,2021-02-03,0.0034000000000000002
Mexico,MEX,2021-02-04,0.0041
Mexico,MEX,2021-02-05,0.004200000000000001
Mexico,MEX,2021-02-06,0.0044
Mexico,MEX,2021-02-07,0.0045000000000000005
Mexico,MEX,2021-02-08,0.0047
Mexico,MEX,2021-02-09,0.0048000000000000004
Mexico,MEX,2021-02-10,0.004200000000000001
Mexico,MEX,2021-02-11,0.0034000000000000002
Mexico,MEX,2021-02-12,0.0028
Mexico,MEX,2021-02-13,0.0018000000000000002
Mexico,MEX,2021-02-14,0.0027
Mexico,MEX,2021-02-15,0.0035
Mexico,MEX,2021-02-16,0.021500000000000002
Mexico,MEX,2021-02-17,0.0369
Mexico,MEX,2021-02-18,0.06570000000000001
Mexico,MEX,2021-02-19,0.094
Mexico,MEX,2021-02-20,0.10300000000000001
Mexico,MEX,2021-02-21,0.10540000000000001
Mexico,MEX,2021-02-22,0.109
Mexico,MEX,2021-02-23,0.0981
Mexico,MEX,2021-02-24,0.09340000000000001
Mexico,MEX,2021-02-25,0.0854
Mexico,MEX,2021-02-26,0.0772
Mexico,MEX,2021-02-27,0.0806
Mexico,MEX,2021-02-28,0.0849
Mexico,MEX,2021-03-01,0.0879
Mexico,MEX,2021-03-02,0.0867
Mexico,MEX,2021-03-03,0.08120000000000001
Mexico,MEX,2021-03-04,0.0651
Mexico,MEX,2021-03-05,0.0511
Mexico,MEX,2021-03-06,0.0424
Mexico,MEX,2021-03-07,0.0375
Mexico,MEX,2021-03-08,0.0358
Mexico,MEX,2021-03-09,0.057300000000000004
Mexico,MEX,2021-03-10,0.0947
Mexico,MEX,2021-03-11,0.1245
Mexico,MEX,2021-03-12,0.1411
Mexico,MEX,2021-03-13,0.1605
Mexico,MEX,2021-03-14,0.1714
Mexico,MEX,2021-03-15,0.1723
Mexico,MEX,2021-03-16,0.1584
Mexico,MEX,2021-03-17,0.1385
Mexico,MEX,2021-03-18,0.12710000000000002
Mexico,MEX,2021-03-19,0.13090000000000002
Mexico,MEX,2021-03-20,0.1379
Mexico,MEX,2021-03-21,0.14100000000000001
Mexico,MEX,2021-03-22,0.1525
Mexico,MEX,2021-03-23,0.1547
Mexico,MEX,2021-03-24,0.1531
Mexico,MEX,2021-03-25,0.1436
Mexico,MEX,2021-03-26,0.1441
Mexico,MEX,2021-03-27,0.14020000000000002
Mexico,MEX,2021-03-28,0.1374
Mexico,MEX,2021-03-29,0.1371
Mexico,MEX,2021-03-30,0.1638
Mexico,MEX,2021-03-31,0.19190000000000002
Mexico,MEX,2021-04-01,0.222
Mexico,MEX,2021-04-02,0.23900000000000002
Mexico,MEX,2021-04-03,0.25070000000000003
Mexico,MEX,2021-04-04,0.2419
Mexico,MEX,2021-04-05,0.2514
Mexico,MEX,2021-04-06,0.2516
Mexico,MEX,2021-04-07,0.248
Mexico,MEX,2021-04-08,0.2654
Mexico,MEX,2021-04-09,0.25930000000000003
Mexico,MEX,2021-04-10,0.2456
Mexico,MEX,2021-04-11,0.2614
Mexico,MEX,2021-04-12,0.2677
Mexico,MEX,2021-04-13,0.2856
Mexico,MEX,2021-04-14,0.2569
Mexico,MEX,2021-04-15,0.2515
Mexico,MEX,2021-04-16,0.27
Mexico,MEX,2021-04-17,0.3074
Mexico,MEX,2021-04-18,0.3153
Mexico,MEX,2021-04-19,0.2953
Mexico,MEX,2021-04-20,0.2569
Mexico,MEX,2021-04-21,0.2876
Mexico,MEX,2021-04-22,0.2842
Mexico,MEX,2021-04-23,0.2718
Mexico,MEX,2021-04-24,0.24780000000000002
Mexico,MEX,2021-04-25,0.2403
Mexico,MEX,2021-04-26,0.2364
Moldova,MDA,2021-03-06,0.0129
Moldova,MDA,2021-03-07,0.0129
Moldova,MDA,2021-03-08,0.0129
Moldova,MDA,2021-03-09,0.0129
Moldova,MDA,2021-03-10,0.0129
Moldova,MDA,2021-03-11,0.0176
Moldova,MDA,2021-03-12,0.0195
Moldova,MDA,2021-03-13,0.025
Moldova,MDA,2021-03-14,0.025500000000000002
Moldova,MDA,2021-03-15,0.026000000000000002
Moldova,MDA,2021-03-16,0.0315
Moldova,MDA,2021-03-17,0.034300000000000004
Moldova,MDA,2021-03-18,0.0327
Moldova,MDA,2021-03-19,0.0328
Moldova,MDA,2021-03-20,0.0287
Moldova,MDA,2021-03-21,0.0297
Moldova,MDA,2021-03-22,0.0287
Moldova,MDA,2021-03-23,0.022600000000000002
Moldova,MDA,2021-03-24,0.025900000000000003
Moldova,MDA,2021-03-25,0.0357
Moldova,MDA,2021-03-26,0.043000000000000003
Moldova,MDA,2021-03-27,0.050800000000000005
Moldova,MDA,2021-03-28,0.0531
Moldova,MDA,2021-03-29,0.057600000000000005
Moldova,MDA,2021-03-30,0.062
Moldova,MDA,2021-03-31,0.0597
Moldova,MDA,2021-04-01,0.0521
Moldova,MDA,2021-04-02,0.0468
Moldova,MDA,2021-04-03,0.042
Moldova,MDA,2021-04-04,0.0426
Moldova,MDA,2021-04-05,0.0441
Moldova,MDA,2021-04-06,0.0455
Moldova,MDA,2021-04-07,0.0517
Moldova,MDA,2021-04-08,0.0499
Moldova,MDA,2021-04-09,0.0482
Moldova,MDA,2021-04-10,0.0536
Moldova,MDA,2021-04-11,0.059000000000000004
Moldova,MDA,2021-04-12,0.0621
Moldova,MDA,2021-04-13,0.0716
Moldova,MDA,2021-04-14,0.08410000000000001
Moldova,MDA,2021-04-15,0.10550000000000001
Moldova,MDA,2021-04-16,0.12100000000000001
Moldova,MDA,2021-04-17,0.1124
Moldova,MDA,2021-04-18,0.1037
Moldova,MDA,2021-04-19,0.1037
Moldova,MDA,2021-04-20,0.09870000000000001
Moldova,MDA,2021-04-21,0.09240000000000001
Moldova,MDA,2021-04-22,0.08460000000000001
Moldova,MDA,2021-04-23,0.101
Moldova,MDA,2021-04-24,0.10310000000000001
Moldova,MDA,2021-04-25,0.10540000000000001
Moldova,MDA,2021-04-26,0.1003
Monaco,MCO,2020-12-31,0.3211
Monaco,MCO,2021-01-01,0.3211
Monaco,MCO,2021-01-02,0.3211
Monaco,MCO,2021-01-03,0.3211
Monaco,MCO,2021-01-04,0.3211
Monaco,MCO,2021-01-05,0.3211
Monaco,MCO,2021-01-06,0.3211
Monaco,MCO,2021-01-07,0.3211
Monaco,MCO,2021-01-08,0.3211
Monaco,MCO,2021-01-09,0.3211
Monaco,MCO,2021-01-10,0.3211
Monaco,MCO,2021-01-11,0.3211
Monaco,MCO,2021-01-12,0.3211
Monaco,MCO,2021-01-13,0.3211
Monaco,MCO,2021-01-14,0.3211
Monaco,MCO,2021-01-15,0.3211
Monaco,MCO,2021-01-16,0.3211
Monaco,MCO,2021-01-17,0.3211
Monaco,MCO,2021-01-18,0.3211
Monaco,MCO,2021-01-19,0.38220000000000004
Monaco,MCO,2021-01-20,0.4434
Monaco,MCO,2021-01-21,0.5045000000000001
Monaco,MCO,2021-01-22,0.5657
Monaco,MCO,2021-01-23,0.6268
Monaco,MCO,2021-01-24,0.6880000000000001
Monaco,MCO,2021-01-25,0.7492000000000001
Monaco,MCO,2021-01-26,0.7492000000000001
Monaco,MCO,2021-01-27,0.7492000000000001
Monaco,MCO,2021-01-28,0.7492000000000001
Monaco,MCO,2021-01-29,0.7492000000000001
Monaco,MCO,2021-01-30,0.7492000000000001
Monaco,MCO,2021-01-31,0.7492000000000001
Monaco,MCO,2021-02-01,0.7492000000000001
Monaco,MCO,2021-02-02,0.7492000000000001
Monaco,MCO,2021-02-03,0.7492000000000001
Monaco,MCO,2021-02-04,0.7492000000000001
Monaco,MCO,2021-02-05,0.7492000000000001
Monaco,MCO,2021-02-06,0.7492000000000001
Monaco,MCO,2021-02-07,0.7492000000000001
Monaco,MCO,2021-02-08,0.7492000000000001
Monaco,MCO,2021-02-09,0.7492000000000001
Monaco,MCO,2021-02-10,0.7492000000000001
Monaco,MCO,2021-02-11,0.7492000000000001
Monaco,MCO,2021-02-12,0.7492000000000001
Monaco,MCO,2021-02-13,0.7492000000000001
Monaco,MCO,2021-02-14,0.7492000000000001
Monaco,MCO,2021-02-15,0.7492000000000001
Monaco,MCO,2021-02-16,0.7492000000000001
Monaco,MCO,2021-02-17,0.7492000000000001
Monaco,MCO,2021-02-18,0.7492000000000001
Monaco,MCO,2021-02-19,0.7492000000000001
Monaco,MCO,2021-02-20,0.7492000000000001
Monaco,MCO,2021-02-21,0.7492000000000001
Monaco,MCO,2021-02-22,0.7492000000000001
Monaco,MCO,2021-02-23,0.7492000000000001
Monaco,MCO,2021-02-24,0.7492000000000001
Monaco,MCO,2021-02-25,0.7492000000000001
Monaco,MCO,2021-02-26,0.7492000000000001
Monaco,MCO,2021-02-27,0.7492000000000001
Monaco,MCO,2021-02-28,0.7492000000000001
Monaco,MCO,2021-03-01,0.7492000000000001
Monaco,MCO,2021-03-02,0.7492000000000001
Monaco,MCO,2021-03-03,0.7492000000000001
Monaco,MCO,2021-03-04,0.7492000000000001
Monaco,MCO,2021-03-05,0.7007
Monaco,MCO,2021-03-06,0.6549
Monaco,MCO,2021-03-07,0.6065
Monaco,MCO,2021-03-08,0.5606
Monaco,MCO,2021-03-09,0.5122
Monaco,MCO,2021-03-10,0.46630000000000005
Monaco,MCO,2021-03-11,0.4204
Monaco,MCO,2021-03-12,0.4204
Monaco,MCO,2021-03-13,0.4204
Monaco,MCO,2021-03-14,0.4204
Monaco,MCO,2021-03-15,0.4204
Monaco,MCO,2021-03-16,0.4204
Monaco,MCO,2021-03-17,0.4204
Monaco,MCO,2021-03-18,0.4204
Monaco,MCO,2021-03-19,0.4204
Monaco,MCO,2021-03-20,0.42300000000000004
Monaco,MCO,2021-03-21,0.42550000000000004
Monaco,MCO,2021-03-22,0.42810000000000004
Monaco,MCO,2021-03-23,0.43320000000000003
Monaco,MCO,2021-03-24,0.43570000000000003
Monaco,MCO,2021-03-25,0.4383
Monaco,MCO,2021-03-26,0.4434
Monaco,MCO,2021-03-27,0.4434
Monaco,MCO,2021-03-28,0.4434
Monaco,MCO,2021-03-29,0.4434
Monaco,MCO,2021-03-30,0.4434
Monaco,MCO,2021-03-31,0.4434
Monaco,MCO,2021-04-01,0.4434
Monaco,MCO,2021-04-02,0.4434
Monaco,MCO,2021-04-03,0.4485
Monaco,MCO,2021-04-04,0.4536
Monaco,MCO,2021-04-05,0.4587
Monaco,MCO,2021-04-06,0.46380000000000005
Monaco,MCO,2021-04-07,0.46890000000000004
Monaco,MCO,2021-04-08,0.47400000000000003
Monaco,MCO,2021-04-09,0.4791
Monaco,MCO,2021-04-10,0.4791
Monaco,MCO,2021-04-11,0.4791
Monaco,MCO,2021-04-12,0.4791
Monaco,MCO,2021-04-13,0.4791
Monaco,MCO,2021-04-14,0.4791
Monaco,MCO,2021-04-15,0.4791
Monaco,MCO,2021-04-16,0.4842
Monaco,MCO,2021-04-17,0.4918
Monaco,MCO,2021-04-18,0.4969
Monaco,MCO,2021-04-19,0.5045000000000001
Monaco,MCO,2021-04-20,0.5096
Monaco,MCO,2021-04-21,0.5173
Monaco,MCO,2021-04-22,0.5224
Mongolia,MNG,2021-02-23,0.0316
Mongolia,MNG,2021-02-24,0.0316
Mongolia,MNG,2021-02-25,0.0316
Mongolia,MNG,2021-02-26,0.0376
Mongolia,MNG,2021-02-27,0.0415
Mongolia,MNG,2021-02-28,0.0392
Mongolia,MNG,2021-03-01,0.0376
Mongolia,MNG,2021-03-02,0.037000000000000005
Mongolia,MNG,2021-03-03,0.0405
Mongolia,MNG,2021-03-04,0.044000000000000004
Mongolia,MNG,2021-03-05,0.042800000000000005
Mongolia,MNG,2021-03-06,0.0414
Mongolia,MNG,2021-03-07,0.0442
Mongolia,MNG,2021-03-08,0.047
Mongolia,MNG,2021-03-09,0.0499
Mongolia,MNG,2021-03-10,0.08320000000000001
Mongolia,MNG,2021-03-11,0.15280000000000002
Mongolia,MNG,2021-03-12,0.2298
Mongolia,MNG,2021-03-13,0.29500000000000004
Mongolia,MNG,2021-03-14,0.3579
Mongolia,MNG,2021-03-15,0.4309
Mongolia,MNG,2021-03-16,0.4596
Mongolia,MNG,2021-03-17,0.4758
Mongolia,MNG,2021-03-18,0.5372
Mongolia,MNG,2021-03-19,0.5337000000000001
Mongolia,MNG,2021-03-20,0.5234
Mongolia,MNG,2021-03-21,0.4762
Mongolia,MNG,2021-03-22,0.4274
Mongolia,MNG,2021-03-23,0.4227
Mongolia,MNG,2021-03-24,0.5113
Mongolia,MNG,2021-03-25,0.4001
Mongolia,MNG,2021-03-26,0.34750000000000003
Mongolia,MNG,2021-03-27,0.3135
Mongolia,MNG,2021-03-28,0.29760000000000003
Mongolia,MNG,2021-03-29,0.2733
Mongolia,MNG,2021-03-30,0.29050000000000004
Mongolia,MNG,2021-03-31,0.18910000000000002
Mongolia,MNG,2021-04-01,0.2088
Mongolia,MNG,2021-04-02,0.23520000000000002
Mongolia,MNG,2021-04-03,0.2645
Mongolia,MNG,2021-04-04,0.43060000000000004
Mongolia,MNG,2021-04-05,0.5896
Mongolia,MNG,2021-04-06,0.7706000000000001
Mongolia,MNG,2021-04-07,0.9501000000000001
Mongolia,MNG,2021-04-08,1.1267
Mongolia,MNG,2021-04-09,1.2003000000000001
Mongolia,MNG,2021-04-10,1.1821000000000002
Mongolia,MNG,2021-04-11,1.0482
Mongolia,MNG,2021-04-12,0.9049
Mongolia,MNG,2021-04-13,0.6982
Mongolia,MNG,2021-04-14,0.4813
Mongolia,MNG,2021-04-15,0.2645
Mongolia,MNG,2021-04-16,0.1468
Mongolia,MNG,2021-04-17,0.1143
Mongolia,MNG,2021-04-18,0.0801
Mongolia,MNG,2021-04-19,0.062400000000000004
Mongolia,MNG,2021-04-20,0.044700000000000004
Mongolia,MNG,2021-04-21,0.0631
Mongolia,MNG,2021-04-22,0.0816
Mongolia,MNG,2021-04-23,0.0795
Mongolia,MNG,2021-04-24,0.11460000000000001
Mongolia,MNG,2021-04-25,0.18910000000000002
Mongolia,MNG,2021-04-26,0.3115
Montenegro,MNE,2021-02-21,0.035500000000000004
Montenegro,MNE,2021-02-22,0.035500000000000004
Montenegro,MNE,2021-02-23,0.035500000000000004
Montenegro,MNE,2021-02-24,0.035500000000000004
Montenegro,MNE,2021-02-25,0.035500000000000004
Montenegro,MNE,2021-02-26,0.0342
Montenegro,MNE,2021-02-27,0.031200000000000002
Montenegro,MNE,2021-02-28,0.0279
Montenegro,MNE,2021-03-01,0.0247
Montenegro,MNE,2021-03-02,0.024200000000000003
Montenegro,MNE,2021-03-03,0.0236
Montenegro,MNE,2021-03-04,0.0221
Montenegro,MNE,2021-03-05,0.0218
Montenegro,MNE,2021-03-06,0.0236
Montenegro,MNE,2021-03-07,0.0291
Montenegro,MNE,2021-03-08,0.0349
Montenegro,MNE,2021-03-09,0.0322
Montenegro,MNE,2021-03-10,0.029300000000000003
Montenegro,MNE,2021-03-11,0.0274
Montenegro,MNE,2021-03-12,0.0256
Montenegro,MNE,2021-03-13,0.0267
Montenegro,MNE,2021-03-14,0.024
Montenegro,MNE,2021-03-15,0.030600000000000002
Montenegro,MNE,2021-03-16,0.042800000000000005
Montenegro,MNE,2021-03-17,0.0572
Montenegro,MNE,2021-03-18,0.0634
Montenegro,MNE,2021-03-19,0.079
Montenegro,MNE,2021-03-20,0.0845
Montenegro,MNE,2021-03-21,0.0901
Montenegro,MNE,2021-03-22,0.08660000000000001
Montenegro,MNE,2021-03-23,0.083
Montenegro,MNE,2021-03-24,0.11560000000000001
Montenegro,MNE,2021-03-25,0.1557
Montenegro,MNE,2021-03-26,0.1794
Montenegro,MNE,2021-03-27,0.2083
Montenegro,MNE,2021-03-28,0.24810000000000001
Montenegro,MNE,2021-03-29,0.2713
Montenegro,MNE,2021-03-30,0.2662
Montenegro,MNE,2021-03-31,0.2635
Montenegro,MNE,2021-04-01,0.2301
Montenegro,MNE,2021-04-02,0.23340000000000002
Montenegro,MNE,2021-04-03,0.2393
Montenegro,MNE,2021-04-04,0.25120000000000003
Montenegro,MNE,2021-04-05,0.2614
Montenegro,MNE,2021-04-06,0.3176
Montenegro,MNE,2021-04-07,0.3291
Montenegro,MNE,2021-04-08,0.35250000000000004
Montenegro,MNE,2021-04-09,0.33690000000000003
