Entity,Code,Day,new_vaccinations_smoothed
Argentina,ARG,2020-12-30,15656
Argentina,ARG,2020-12-31,15656
Argentina,ARG,2021-01-01,11070
Argentina,ARG,2021-01-02,8776
Argentina,ARG,2021-01-03,7400
Argentina,ARG,2021-01-04,6483
Argentina,ARG,2021-01-05,7984
Argentina,ARG,2021-01-06,8173
Argentina,ARG,2021-01-07,8363
Argentina,ARG,2021-01-08,10519
Argentina,ARG,2021-01-09,11942
Argentina,ARG,2021-01-10,13365
Argentina,ARG,2021-01-11,14788
Argentina,ARG,2021-01-12,14056
Argentina,ARG,2021-01-13,13323
Argentina,ARG,2021-01-14,13320
Argentina,ARG,2021-01-15,13317
Argentina,ARG,2021-01-16,12971
Argentina,ARG,2021-01-17,12624
Argentina,ARG,2021-01-18,12278
Argentina,ARG,2021-01-19,11932
Argentina,ARG,2021-01-20,11586
Argentina,ARG,2021-01-21,11704
Argentina,ARG,2021-01-22,11263
Argentina,ARG,2021-01-23,11124
Argentina,ARG,2021-01-24,10342
Argentina,ARG,2021-01-25,9046
Argentina,ARG,2021-01-26,9626
Argentina,ARG,2021-01-27,10014
Argentina,ARG,2021-01-28,8896
Argentina,ARG,2021-01-29,9205
Argentina,ARG,2021-01-30,11189
Argentina,ARG,2021-01-31,11299
Argentina,ARG,2021-02-01,11924
Argentina,ARG,2021-02-02,11475
Argentina,ARG,2021-02-03,11218
Argentina,ARG,2021-02-04,16574
Argentina,ARG,2021-02-05,16238
Argentina,ARG,2021-02-06,15000
Argentina,ARG,2021-02-07,18576
Argentina,ARG,2021-02-08,19390
Argentina,ARG,2021-02-09,18139
Argentina,ARG,2021-02-10,19820
Argentina,ARG,2021-02-11,18416
Argentina,ARG,2021-02-12,19133
Argentina,ARG,2021-02-13,19266
Argentina,ARG,2021-02-14,15493
Argentina,ARG,2021-02-15,14030
Argentina,ARG,2021-02-16,13999
Argentina,ARG,2021-02-17,11003
Argentina,ARG,2021-02-18,8951
Argentina,ARG,2021-02-19,11003
Argentina,ARG,2021-02-20,14415
Argentina,ARG,2021-02-21,15809
Argentina,ARG,2021-02-22,16063
Argentina,ARG,2021-02-23,19349
Argentina,ARG,2021-02-24,24019
Argentina,ARG,2021-02-25,27750
Argentina,ARG,2021-02-26,33609
Argentina,ARG,2021-02-27,39678
Argentina,ARG,2021-02-28,43534
Argentina,ARG,2021-03-01,46705
Argentina,ARG,2021-03-02,54213
Argentina,ARG,2021-03-03,57262
Argentina,ARG,2021-03-04,60376
Argentina,ARG,2021-03-05,64812
Argentina,ARG,2021-03-06,65277
Argentina,ARG,2021-03-07,71582
Argentina,ARG,2021-03-08,71076
Argentina,ARG,2021-03-09,74693
Argentina,ARG,2021-03-10,84735
Argentina,ARG,2021-03-11,95230
Argentina,ARG,2021-03-12,105801
Argentina,ARG,2021-03-13,121843
Argentina,ARG,2021-03-14,122193
Argentina,ARG,2021-03-15,122499
Argentina,ARG,2021-03-16,127486
Argentina,ARG,2021-03-17,127666
Argentina,ARG,2021-03-18,126583
Argentina,ARG,2021-03-19,120166
Argentina,ARG,2021-03-20,109875
Argentina,ARG,2021-03-21,105486
Argentina,ARG,2021-03-22,105464
Argentina,ARG,2021-03-23,99910
Argentina,ARG,2021-03-24,94404
Argentina,ARG,2021-03-25,80098
Argentina,ARG,2021-03-26,76436
Argentina,ARG,2021-03-27,72371
Argentina,ARG,2021-03-28,72208
Argentina,ARG,2021-03-29,71946
Argentina,ARG,2021-03-30,71976
Argentina,ARG,2021-03-31,80428
Argentina,ARG,2021-04-01,93883
Argentina,ARG,2021-04-02,92677
Argentina,ARG,2021-04-03,86919
Argentina,ARG,2021-04-04,87032
Argentina,ARG,2021-04-05,87820
Argentina,ARG,2021-04-06,94230
Argentina,ARG,2021-04-07,97127
Argentina,ARG,2021-04-08,106885
Argentina,ARG,2021-04-09,118982
Argentina,ARG,2021-04-10,146082
Argentina,ARG,2021-04-11,154158
Argentina,ARG,2021-04-12,161313
Argentina,ARG,2021-04-13,166815
Argentina,ARG,2021-04-14,169014
Argentina,ARG,2021-04-15,166276
Argentina,ARG,2021-04-16,162428
Argentina,ARG,2021-04-17,146486
Argentina,ARG,2021-04-18,139314
Argentina,ARG,2021-04-19,134936
Argentina,ARG,2021-04-20,123038
Argentina,ARG,2021-04-21,113664
Argentina,ARG,2021-04-22,108327
Argentina,ARG,2021-04-23,102056
Argentina,ARG,2021-04-24,112915
Argentina,ARG,2021-04-25,120877
Argentina,ARG,2021-04-26,125736
Argentina,ARG,2021-04-27,136216
Argentina,ARG,2021-04-28,143917
Argentina,ARG,2021-04-29,145938
Argentina,ARG,2021-04-30,151115
Argentina,ARG,2021-05-01,136313
Argentina,ARG,2021-05-02,123279
Argentina,ARG,2021-05-03,117870
Argentina,ARG,2021-05-04,115766
Argentina,ARG,2021-05-05,119075
Argentina,ARG,2021-05-06,125151
Argentina,ARG,2021-05-07,136497
Argentina,ARG,2021-05-08,147182
Argentina,ARG,2021-05-09,154956
Argentina,ARG,2021-05-10,154709
Argentina,ARG,2021-05-11,148571
Argentina,ARG,2021-05-12,141776
Argentina,ARG,2021-05-13,135779
Argentina,ARG,2021-05-14,126239
Argentina,ARG,2021-05-15,122982
Argentina,ARG,2021-05-16,120741
Argentina,ARG,2021-05-17,125724
Argentina,ARG,2021-05-18,136623
Argentina,ARG,2021-05-19,142854
Argentina,ARG,2021-05-20,144001
Argentina,ARG,2021-05-21,150631
Armenia,ARM,2021-04-01,261
Armenia,ARM,2021-04-02,261
Armenia,ARM,2021-04-03,261
Armenia,ARM,2021-04-04,261
Armenia,ARM,2021-04-05,261
Armenia,ARM,2021-04-06,261
Armenia,ARM,2021-04-07,261
Armenia,ARM,2021-04-08,261
Armenia,ARM,2021-04-09,261
Armenia,ARM,2021-04-10,261
Armenia,ARM,2021-04-11,261
Armenia,ARM,2021-04-12,261
Armenia,ARM,2021-04-13,261
Armenia,ARM,2021-04-14,261
Armenia,ARM,2021-04-15,261
Armenia,ARM,2021-04-16,261
Armenia,ARM,2021-04-17,261
Armenia,ARM,2021-04-18,261
Armenia,ARM,2021-04-19,261
Armenia,ARM,2021-04-20,261
Armenia,ARM,2021-04-21,261
Armenia,ARM,2021-04-22,261
Armenia,ARM,2021-04-23,261
Armenia,ARM,2021-04-24,261
Armenia,ARM,2021-04-25,261
Armenia,ARM,2021-04-26,261
Armenia,ARM,2021-04-27,261
Armenia,ARM,2021-04-28,261
Armenia,ARM,2021-04-29,261
Armenia,ARM,2021-04-30,261
Armenia,ARM,2021-05-01,261
Armenia,ARM,2021-05-02,261
Armenia,ARM,2021-05-03,261
Armenia,ARM,2021-05-04,261
Armenia,ARM,2021-05-05,261
Armenia,ARM,2021-05-06,261
Armenia,ARM,2021-05-07,261
Armenia,ARM,2021-05-08,261
Armenia,ARM,2021-05-09,261
Armenia,ARM,2021-05-10,397
Armenia,ARM,2021-05-11,534
Armenia,ARM,2021-05-12,671
Armenia,ARM,2021-05-13,807
Armenia,ARM,2021-05-14,944
Armenia,ARM,2021-05-15,1081
Armenia,ARM,2021-05-16,1217
Aruba,ABW,2021-03-30,1278
Aruba,ABW,2021-03-31,1278
Aruba,ABW,2021-04-01,1278
Aruba,ABW,2021-04-02,1278
Aruba,ABW,2021-04-03,1278
Aruba,ABW,2021-04-04,1278
Aruba,ABW,2021-04-05,1278
Aruba,ABW,2021-04-06,1278
Aruba,ABW,2021-04-07,1278
Aruba,ABW,2021-04-08,1278
Aruba,ABW,2021-04-09,1278
Aruba,ABW,2021-04-10,1278
Aruba,ABW,2021-04-11,1236
Aruba,ABW,2021-04-12,1195
Aruba,ABW,2021-04-13,1372
Aruba,ABW,2021-04-14,1562
Aruba,ABW,2021-04-15,1715
Aruba,ABW,2021-04-16,1877
Aruba,ABW,2021-04-17,2069
Aruba,ABW,2021-04-18,1938
Aruba,ABW,2021-04-19,2158
Aruba,ABW,2021-04-20,2113
Aruba,ABW,2021-04-21,2020
Aruba,ABW,2021-04-22,1963
Aruba,ABW,2021-04-23,2142
Aruba,ABW,2021-04-24,1957
Aruba,ABW,2021-04-25,2493
Aruba,ABW,2021-04-26,2169
Aruba,ABW,2021-04-27,1948
Aruba,ABW,2021-04-28,1761
Aruba,ABW,2021-04-29,1651
Aruba,ABW,2021-04-30,1274
Aruba,ABW,2021-05-01,1125
Aruba,ABW,2021-05-02,620
Aruba,ABW,2021-05-03,624
Aruba,ABW,2021-05-04,706
Aruba,ABW,2021-05-05,691
Aruba,ABW,2021-05-06,530
Aruba,ABW,2021-05-07,485
Aruba,ABW,2021-05-08,507
Aruba,ABW,2021-05-09,531
Aruba,ABW,2021-05-10,555
Aruba,ABW,2021-05-11,560
Aruba,ABW,2021-05-12,677
Aruba,ABW,2021-05-13,841
Aruba,ABW,2021-05-14,1040
Aruba,ABW,2021-05-15,1129
Aruba,ABW,2021-05-16,1235
Aruba,ABW,2021-05-17,1341
Aruba,ABW,2021-05-18,1551
Aruba,ABW,2021-05-19,1681
Aruba,ABW,2021-05-20,1783
Aruba,ABW,2021-05-21,1781
Asia,,2020-12-16,15
Asia,,2020-12-17,15
Asia,,2020-12-18,15
Asia,,2020-12-19,15
Asia,,2020-12-20,1484
Asia,,2020-12-21,5384
Asia,,2020-12-22,10989
Asia,,2020-12-23,25530
Asia,,2020-12-24,37589
Asia,,2020-12-25,43146
Asia,,2020-12-26,47942
Asia,,2020-12-27,62095
Asia,,2020-12-28,78600
Asia,,2020-12-29,94884
Asia,,2020-12-30,102579
Asia,,2020-12-31,542083
Asia,,2021-01-01,546800
Asia,,2021-01-02,552442
Asia,,2021-01-03,558893
Asia,,2021-01-04,560926
Asia,,2021-01-05,674760
Asia,,2021-01-06,687774
Asia,,2021-01-07,262192
Asia,,2021-01-08,269954
Asia,,2021-01-09,926608
Asia,,2021-01-10,921484
Asia,,2021-01-11,917971
Asia,,2021-01-12,806947
Asia,,2021-01-13,947375
Asia,,2021-01-14,998421
Asia,,2021-01-15,1057788
Asia,,2021-01-16,470190
Asia,,2021-01-17,496643
Asia,,2021-01-18,568845
Asia,,2021-01-19,636118
Asia,,2021-01-20,1253395
Asia,,2021-01-21,1265400
Asia,,2021-01-22,1305490
Asia,,2021-01-23,1300931
Asia,,2021-01-24,1306611
Asia,,2021-01-25,1327850
Asia,,2021-01-26,1312555
Asia,,2021-01-27,1750312
Asia,,2021-01-28,1829460
Asia,,2021-01-29,1867625
Asia,,2021-01-30,1882615
Asia,,2021-01-31,2078443
Asia,,2021-02-01,2077035
Asia,,2021-02-02,2089531
Asia,,2021-02-03,1995148
Asia,,2021-02-04,1982397
Asia,,2021-02-05,1997256
Asia,,2021-02-06,2015523
Asia,,2021-02-07,1817470
Asia,,2021-02-08,1820783
Asia,,2021-02-09,3192623
Asia,,2021-02-10,2231009
Asia,,2021-02-11,2209179
Asia,,2021-02-12,2211923
Asia,,2021-02-13,2257946
Asia,,2021-02-14,2283859
Asia,,2021-02-15,2383293
Asia,,2021-02-16,1120218
Asia,,2021-02-17,1168294
Asia,,2021-02-18,1335696
Asia,,2021-02-19,1346155
Asia,,2021-02-20,1391884
Asia,,2021-02-21,1392863
Asia,,2021-02-22,1348405
Asia,,2021-02-23,1365367
Asia,,2021-02-24,1345698
Asia,,2021-02-25,1282147
Asia,,2021-02-26,1290565
Asia,,2021-02-27,1276691
Asia,,2021-02-28,2984926
Asia,,2021-03-01,3029866
Asia,,2021-03-02,3117443
Asia,,2021-03-03,3229786
Asia,,2021-03-04,3314873
Asia,,2021-03-05,3431583
Asia,,2021-03-06,3549970
Asia,,2021-03-07,1931548
Asia,,2021-03-08,2110356
Asia,,2021-03-09,2162644
Asia,,2021-03-10,2253843
Asia,,2021-03-11,2139024
Asia,,2021-03-12,2233749
Asia,,2021-03-13,2283279
Asia,,2021-03-14,4055371
Asia,,2021-03-15,4288402
Asia,,2021-03-16,4477942
Asia,,2021-03-17,4591657
Asia,,2021-03-18,4864293
Asia,,2021-03-19,5264995
Asia,,2021-03-20,6855748
Asia,,2021-03-21,5074991
Asia,,2021-03-22,5961424
Asia,,2021-03-23,6394422
Asia,,2021-03-24,6803335
Asia,,2021-03-25,7634629
Asia,,2021-03-26,8263389
Asia,,2021-03-27,7480842
Asia,,2021-03-28,8075690
Asia,,2021-03-29,7455627
Asia,,2021-03-30,7456180
Asia,,2021-03-31,8000545
Asia,,2021-04-01,8444882
Asia,,2021-04-02,8763023
Asia,,2021-04-03,8566533
Asia,,2021-04-04,8874180
Asia,,2021-04-05,9124163
Asia,,2021-04-06,9492490
Asia,,2021-04-07,9122208
Asia,,2021-04-08,9158923
Asia,,2021-04-09,8933832
Asia,,2021-04-10,9237600
Asia,,2021-04-11,9149876
Asia,,2021-04-12,9475045
Asia,,2021-04-13,9233849
Asia,,2021-04-14,9317503
Asia,,2021-04-15,8787103
Asia,,2021-04-16,8329898
Asia,,2021-04-17,7931884
Asia,,2021-04-18,7782655
Asia,,2021-04-19,7394849
Asia,,2021-04-20,7105258
Asia,,2021-04-21,7279084
Asia,,2021-04-22,7760508
Asia,,2021-04-23,7716537
Asia,,2021-04-24,7599836
Asia,,2021-04-25,8558900
Asia,,2021-04-26,8857866
Asia,,2021-04-27,9649391
Asia,,2021-04-28,10223166
Asia,,2021-04-29,10508445
Asia,,2021-04-30,11739395
Asia,,2021-05-01,12077559
Asia,,2021-05-02,11213210
Asia,,2021-05-03,10908040
Asia,,2021-05-04,10842616
Asia,,2021-05-05,10264480
Asia,,2021-05-06,10149726
Asia,,2021-05-07,10088540
Asia,,2021-05-08,10793912
Asia,,2021-05-09,11156024
Asia,,2021-05-10,12208802
Asia,,2021-05-11,12894873
Asia,,2021-05-12,13707580
Asia,,2021-05-13,14213582
Asia,,2021-05-14,14289533
Asia,,2021-05-15,14624734
Asia,,2021-05-16,15705541
Asia,,2021-05-17,16313748
Asia,,2021-05-18,16722478
Asia,,2021-05-19,16971462
Asia,,2021-05-20,17797665
Asia,,2021-05-21,18648145
Australia,AUS,2021-02-16,0
Australia,AUS,2021-02-17,0
Australia,AUS,2021-02-18,0
Australia,AUS,2021-02-19,0
Australia,AUS,2021-02-20,0
Australia,AUS,2021-02-21,0
Australia,AUS,2021-02-22,3
Australia,AUS,2021-02-23,411
Australia,AUS,2021-02-24,987
Australia,AUS,2021-02-25,2500
Australia,AUS,2021-02-26,3571
Australia,AUS,2021-02-27,4286
Australia,AUS,2021-02-28,4556
Australia,AUS,2021-03-01,4812
Australia,AUS,2021-03-02,5575
Australia,AUS,2021-03-03,6276
Australia,AUS,2021-03-04,6215
Australia,AUS,2021-03-05,6695
Australia,AUS,2021-03-06,6706
Australia,AUS,2021-03-07,7064
Australia,AUS,2021-03-08,7524
Australia,AUS,2021-03-09,7572
Australia,AUS,2021-03-10,7909
Australia,AUS,2021-03-11,9142
Australia,AUS,2021-03-12,9034
Australia,AUS,2021-03-13,11765
Australia,AUS,2021-03-14,11601
Australia,AUS,2021-03-15,11202
Australia,AUS,2021-03-16,12504
Australia,AUS,2021-03-17,13908
Australia,AUS,2021-03-18,14437
Australia,AUS,2021-03-19,15093
Australia,AUS,2021-03-20,13505
Australia,AUS,2021-03-21,13495
Australia,AUS,2021-03-22,16772
Australia,AUS,2021-03-23,17870
Australia,AUS,2021-03-24,21671
Australia,AUS,2021-03-25,26050
Australia,AUS,2021-03-26,31343
Australia,AUS,2021-03-27,36091
Australia,AUS,2021-03-28,36357
Australia,AUS,2021-03-29,37082
Australia,AUS,2021-03-30,41428
Australia,AUS,2021-03-31,45014
Australia,AUS,2021-04-01,47988
Australia,AUS,2021-04-02,51922
Australia,AUS,2021-04-03,45993
Australia,AUS,2021-04-04,47380
Australia,AUS,2021-04-05,43221
Australia,AUS,2021-04-06,36780
Australia,AUS,2021-04-07,35712
Australia,AUS,2021-04-08,35974
Australia,AUS,2021-04-09,36271
Australia,AUS,2021-04-10,44350
Australia,AUS,2021-04-11,46198
Australia,AUS,2021-04-12,47713
Australia,AUS,2021-04-13,54243
Australia,AUS,2021-04-14,53620
Australia,AUS,2021-04-15,51931
Australia,AUS,2021-04-16,49009
Australia,AUS,2021-04-17,47956
Australia,AUS,2021-04-18,47192
Australia,AUS,2021-04-19,58322
Australia,AUS,2021-04-20,59801
Australia,AUS,2021-04-21,60348
Australia,AUS,2021-04-22,60810
Australia,AUS,2021-04-23,62146
Australia,AUS,2021-04-24,62784
Australia,AUS,2021-04-25,62452
Australia,AUS,2021-04-26,50133
Australia,AUS,2021-04-27,45150
Australia,AUS,2021-04-28,44491
Australia,AUS,2021-04-29,46707
Australia,AUS,2021-04-30,46278
Australia,AUS,2021-05-01,45828
Australia,AUS,2021-05-02,45714
Australia,AUS,2021-05-03,46161
Australia,AUS,2021-05-04,49662
Australia,AUS,2021-05-05,52396
Australia,AUS,2021-05-06,51606
Australia,AUS,2021-05-07,53570
Australia,AUS,2021-05-08,56126
Australia,AUS,2021-05-09,57181
Australia,AUS,2021-05-10,57515
Australia,AUS,2021-05-11,59877
Australia,AUS,2021-05-12,59453
Australia,AUS,2021-05-13,60177
Australia,AUS,2021-05-14,60873
Australia,AUS,2021-05-15,61296
Australia,AUS,2021-05-16,62121
Australia,AUS,2021-05-17,62417
Australia,AUS,2021-05-18,63888
Australia,AUS,2021-05-19,66624
Australia,AUS,2021-05-20,68137
Australia,AUS,2021-05-21,70319
Austria,AUT,2020-12-28,1302
Austria,AUT,2020-12-29,1462
Austria,AUT,2020-12-30,1427
Austria,AUT,2020-12-31,1072
Austria,AUT,2021-01-01,859
Austria,AUT,2021-01-02,717
Austria,AUT,2021-01-03,615
Austria,AUT,2021-01-04,446
Austria,AUT,2021-01-05,472
Austria,AUT,2021-01-06,398
Austria,AUT,2021-01-07,853
Austria,AUT,2021-01-08,2710
Austria,AUT,2021-01-09,3339
Austria,AUT,2021-01-10,3657
Austria,AUT,2021-01-11,4449
Austria,AUT,2021-01-12,6314
Austria,AUT,2021-01-13,8439
Austria,AUT,2021-01-14,10389
Austria,AUT,2021-01-15,11160
Austria,AUT,2021-01-16,11507
Austria,AUT,2021-01-17,12003
Austria,AUT,2021-01-18,12830
Austria,AUT,2021-01-19,14435
Austria,AUT,2021-01-20,15565
Austria,AUT,2021-01-21,15997
Austria,AUT,2021-01-22,15040
Austria,AUT,2021-01-23,14510
Austria,AUT,2021-01-24,13876
Austria,AUT,2021-01-25,12453
Austria,AUT,2021-01-26,9969
Austria,AUT,2021-01-27,7744
Austria,AUT,2021-01-28,6322
Austria,AUT,2021-01-29,6803
Austria,AUT,2021-01-30,6884
Austria,AUT,2021-01-31,6899
Austria,AUT,2021-02-01,7357
Austria,AUT,2021-02-02,8607
Austria,AUT,2021-02-03,10050
Austria,AUT,2021-02-04,11569
Austria,AUT,2021-02-05,12454
Austria,AUT,2021-02-06,13229
Austria,AUT,2021-02-07,13755
Austria,AUT,2021-02-08,14473
Austria,AUT,2021-02-09,14760
Austria,AUT,2021-02-10,15293
Austria,AUT,2021-02-11,15881
Austria,AUT,2021-02-12,16663
Austria,AUT,2021-02-13,16851
Austria,AUT,2021-02-14,16421
Austria,AUT,2021-02-15,16049
Austria,AUT,2021-02-16,15367
Austria,AUT,2021-02-17,15041
Austria,AUT,2021-02-18,14363
Austria,AUT,2021-02-19,13605
Austria,AUT,2021-02-20,13966
Austria,AUT,2021-02-21,14532
Austria,AUT,2021-02-22,14507
Austria,AUT,2021-02-23,14545
Austria,AUT,2021-02-24,14578
Austria,AUT,2021-02-25,14585
Austria,AUT,2021-02-26,15710
Austria,AUT,2021-02-27,17433
Austria,AUT,2021-02-28,18020
Austria,AUT,2021-03-01,18290
Austria,AUT,2021-03-02,19795
Austria,AUT,2021-03-03,20946
Austria,AUT,2021-03-04,22005
Austria,AUT,2021-03-05,23109
Austria,AUT,2021-03-06,23532
Austria,AUT,2021-03-07,23786
Austria,AUT,2021-03-08,24173
Austria,AUT,2021-03-09,24582
Austria,AUT,2021-03-10,24720
Austria,AUT,2021-03-11,27189
Austria,AUT,2021-03-12,30226
Austria,AUT,2021-03-13,33683
Austria,AUT,2021-03-14,36232
Austria,AUT,2021-03-15,37581
Austria,AUT,2021-03-16,37604
Austria,AUT,2021-03-17,38378
Austria,AUT,2021-03-18,36963
Austria,AUT,2021-03-19,36331
Austria,AUT,2021-03-20,35609
Austria,AUT,2021-03-21,33579
Austria,AUT,2021-03-22,32851
Austria,AUT,2021-03-23,33858
Austria,AUT,2021-03-24,34586
Austria,AUT,2021-03-25,36179
Austria,AUT,2021-03-26,35724
Austria,AUT,2021-03-27,34888
Austria,AUT,2021-03-28,34749
Austria,AUT,2021-03-29,36266
Austria,AUT,2021-03-30,37075
Austria,AUT,2021-03-31,36468
Austria,AUT,2021-04-01,35887
Austria,AUT,2021-04-02,34915
Austria,AUT,2021-04-03,32123
Austria,AUT,2021-04-04,31482
Austria,AUT,2021-04-05,29480
Austria,AUT,2021-04-06,29041
Austria,AUT,2021-04-07,31953
Austria,AUT,2021-04-08,36317
Austria,AUT,2021-04-09,41211
Austria,AUT,2021-04-10,47401
Austria,AUT,2021-04-11,49661
Austria,AUT,2021-04-12,52852
Austria,AUT,2021-04-13,53811
Austria,AUT,2021-04-14,55431
Austria,AUT,2021-04-15,55613
Austria,AUT,2021-04-16,54449
Austria,AUT,2021-04-17,53275
Austria,AUT,2021-04-18,52305
Austria,AUT,2021-04-19,51828
Austria,AUT,2021-04-20,51848
Austria,AUT,2021-04-21,51257
Austria,AUT,2021-04-22,50787
Austria,AUT,2021-04-23,50472
Austria,AUT,2021-04-24,48044
Austria,AUT,2021-04-25,49266
Austria,AUT,2021-04-26,49135
Austria,AUT,2021-04-27,49525
Austria,AUT,2021-04-28,48809
Austria,AUT,2021-04-29,49566
Austria,AUT,2021-04-30,51313
Austria,AUT,2021-05-01,51561
Austria,AUT,2021-05-02,49984
Austria,AUT,2021-05-03,49728
Austria,AUT,2021-05-04,51595
Austria,AUT,2021-05-05,54333
Austria,AUT,2021-05-06,57282
Austria,AUT,2021-05-07,61213
Austria,AUT,2021-05-08,62630
Austria,AUT,2021-05-09,62907
Austria,AUT,2021-05-10,64902
Austria,AUT,2021-05-11,65526
Austria,AUT,2021-05-12,68761
Austria,AUT,2021-05-13,59757
Austria,AUT,2021-05-14,57146
Austria,AUT,2021-05-15,58267
Austria,AUT,2021-05-16,59034
Austria,AUT,2021-05-17,59580
Austria,AUT,2021-05-18,60007
Austria,AUT,2021-05-19,60444
Austria,AUT,2021-05-20,70650
Austria,AUT,2021-05-21,72365
Azerbaijan,AZE,2021-01-18,3250
Azerbaijan,AZE,2021-01-19,3250
Azerbaijan,AZE,2021-01-20,3250
Azerbaijan,AZE,2021-01-21,3250
Azerbaijan,AZE,2021-01-22,3250
Azerbaijan,AZE,2021-01-23,3250
Azerbaijan,AZE,2021-01-24,3250
Azerbaijan,AZE,2021-01-25,3250
Azerbaijan,AZE,2021-01-26,3250
Azerbaijan,AZE,2021-01-27,3250
Azerbaijan,AZE,2021-01-28,3250
Azerbaijan,AZE,2021-01-29,3250
Azerbaijan,AZE,2021-01-30,3250
Azerbaijan,AZE,2021-01-31,3250
Azerbaijan,AZE,2021-02-01,3250
Azerbaijan,AZE,2021-02-02,3250
Azerbaijan,AZE,2021-02-03,3250
Azerbaijan,AZE,2021-02-04,3250
Azerbaijan,AZE,2021-02-05,3250
Azerbaijan,AZE,2021-02-06,3250
Azerbaijan,AZE,2021-02-07,4204
Azerbaijan,AZE,2021-02-08,5158
Azerbaijan,AZE,2021-02-09,6112
Azerbaijan,AZE,2021-02-10,7066
Azerbaijan,AZE,2021-02-11,8020
Azerbaijan,AZE,2021-02-12,8975
Azerbaijan,AZE,2021-02-13,9929
Azerbaijan,AZE,2021-02-14,9929
Azerbaijan,AZE,2021-02-15,9929
Azerbaijan,AZE,2021-02-16,9929
Azerbaijan,AZE,2021-02-17,9929
Azerbaijan,AZE,2021-02-18,9929
Azerbaijan,AZE,2021-02-19,9929
Azerbaijan,AZE,2021-02-20,9929
Azerbaijan,AZE,2021-02-21,9929
Azerbaijan,AZE,2021-02-22,9929
Azerbaijan,AZE,2021-02-23,9929
Azerbaijan,AZE,2021-02-24,9929
Azerbaijan,AZE,2021-02-25,9929
Azerbaijan,AZE,2021-02-26,9929
Azerbaijan,AZE,2021-02-27,9929
Azerbaijan,AZE,2021-02-28,9929
Azerbaijan,AZE,2021-03-01,9929
Azerbaijan,AZE,2021-03-02,11650
Azerbaijan,AZE,2021-03-03,13371
Azerbaijan,AZE,2021-03-04,13719
Azerbaijan,AZE,2021-03-05,14067
Azerbaijan,AZE,2021-03-06,14415
Azerbaijan,AZE,2021-03-07,14763
Azerbaijan,AZE,2021-03-08,15110
Azerbaijan,AZE,2021-03-09,13737
Azerbaijan,AZE,2021-03-10,13046
Azerbaijan,AZE,2021-03-11,12453
Azerbaijan,AZE,2021-03-12,11692
Azerbaijan,AZE,2021-03-13,10844
Azerbaijan,AZE,2021-03-14,9545
Azerbaijan,AZE,2021-03-15,8471
Azerbaijan,AZE,2021-03-16,7398
Azerbaijan,AZE,2021-03-17,5641
Azerbaijan,AZE,2021-03-18,5160
Azerbaijan,AZE,2021-03-19,4847
Azerbaijan,AZE,2021-03-20,4621
Azerbaijan,AZE,2021-03-21,4815
Azerbaijan,AZE,2021-03-22,4783
Azerbaijan,AZE,2021-03-23,4752
Azerbaijan,AZE,2021-03-24,4720
Azerbaijan,AZE,2021-03-25,4689
Azerbaijan,AZE,2021-03-26,4657
Azerbaijan,AZE,2021-03-27,12202
Azerbaijan,AZE,2021-03-28,19778
Azerbaijan,AZE,2021-03-29,27354
Azerbaijan,AZE,2021-03-30,34930
Azerbaijan,AZE,2021-03-31,42505
Azerbaijan,AZE,2021-04-01,50081
Azerbaijan,AZE,2021-04-02,54088
Azerbaijan,AZE,2021-04-03,50962
Azerbaijan,AZE,2021-04-04,46002
Azerbaijan,AZE,2021-04-05,37794
Azerbaijan,AZE,2021-04-06,34463
Azerbaijan,AZE,2021-04-07,32441
Azerbaijan,AZE,2021-04-08,30446
Azerbaijan,AZE,2021-04-09,31813
Azerbaijan,AZE,2021-04-10,32677
Azerbaijan,AZE,2021-04-11,32763
Azerbaijan,AZE,2021-04-12,32749
Azerbaijan,AZE,2021-04-13,32839
Azerbaijan,AZE,2021-04-14,31057
Azerbaijan,AZE,2021-04-15,28900
Azerbaijan,AZE,2021-04-16,26800
Azerbaijan,AZE,2021-04-17,24498
Azerbaijan,AZE,2021-04-18,22896
Azerbaijan,AZE,2021-04-19,22885
Azerbaijan,AZE,2021-04-20,20007
Azerbaijan,AZE,2021-04-21,17671
Azerbaijan,AZE,2021-04-22,15739
Azerbaijan,AZE,2021-04-23,13867
Azerbaijan,AZE,2021-04-24,12492
Azerbaijan,AZE,2021-04-25,12276
Azerbaijan,AZE,2021-04-26,12326
Azerbaijan,AZE,2021-04-27,12576
Azerbaijan,AZE,2021-04-28,12746
Azerbaijan,AZE,2021-04-29,12802
Azerbaijan,AZE,2021-04-30,13118
Azerbaijan,AZE,2021-05-01,13246
Azerbaijan,AZE,2021-05-02,13375
Azerbaijan,AZE,2021-05-03,14709
Azerbaijan,AZE,2021-05-04,13726
Azerbaijan,AZE,2021-05-05,15713
Azerbaijan,AZE,2021-05-06,17472
Azerbaijan,AZE,2021-05-07,19814
Azerbaijan,AZE,2021-05-08,22367
Azerbaijan,AZE,2021-05-09,24353
Azerbaijan,AZE,2021-05-10,22992
Azerbaijan,AZE,2021-05-11,24225
Azerbaijan,AZE,2021-05-12,23058
Azerbaijan,AZE,2021-05-13,22092
Azerbaijan,AZE,2021-05-14,19245
Azerbaijan,AZE,2021-05-15,16522
Azerbaijan,AZE,2021-05-16,15379
Azerbaijan,AZE,2021-05-17,18184
